Survival Function:normal reliability (survival) function x,Survival Function:normal reliability (survival) function y,Lognormal Distribution:lognormal distribution x,Lognormal Distribution:lognormal distribution y,Hazard Function:normal failure rate (hazard) function x,Hazard Function:normal failure rate (hazard) function y,Lognormal Probability Plot:lognormal probability plot scatter x,Lognormal Probability Plot:lognormal probability plot scatter y,Lognormal Probability Plot:lognormal probability plot x,Lognormal Probability Plot:lognormal probability plot y,RELA
Time (t),Reliability 1-F(t),Time (t),f(t),Time (t),Failure Rate (fr/time),Time (t),Unreliability F(t),Time (t),Unreliability F(t)
21.84678275862069,0.34599544594347065,21.84678275862069,0.062366015855860095,21.84678275862069,0.18025097320514896,,,21.84678275862069,21.846782758620748
21.97021034482759,0.3383305161727259,21.97021034482759,0.061831496612407166,21.97021034482759,0.1827547136801597,,,21.97021034482759,21.97021034482748
22.093637931034483,0.3307329280536959,22.093637931034483,0.06127493603368256,22.093637931034483,0.18527014045524462,,,22.093637931034483,22.09363793103455
22.21706551724138,0.32320535977771436,22.21706551724138,0.06069702345300777,22.21706551724138,0.18779708199997786,,,22.21706551724138,22.217065517241394
22.340493103448278,0.3157504031394074,22.340493103448278,0.06009846925573843,22.340493103448278,0.190335368247192,,,22.340493103448278,22.340493103448125
22.463920689655176,0.30837056102725613,22.463920689655176,0.05948000343349849,22.463920689655176,0.19288483062506476,,,22.463920689655176,22.463920689655197
22.58734827586207,0.3010682450943274,22.58734827586207,0.05884237411118677,22.58734827586207,0.19544530208674424,,,22.58734827586207,22.58734827586204
22.710775862068967,0.2938457736121478,22.710775862068967,0.0581863460508717,22.710775862068967,0.19801661713764473,,,22.710775862068967,22.710775862069
22.834203448275865,0.2867053695106495,22.834203448275865,0.05751269913675219,22.834203448275865,0.20059861186037506,,,22.834203448275865,22.834203448275844
22.95763103448276,0.27964915860585904,22.95763103448276,0.056822226845309055,22.95763103448276,0.2031911239375299,,,22.95763103448276,22.9576310344828
23.081058620689657,0.2726791680173185,23.081058620689657,0.056115734704835725,23.081058620689657,0.20579399267226633,,,23.081058620689657,23.081058620689646
23.204486206896554,0.26579732477588247,23.204486206896554,0.05539403874844454,23.204486206896554,0.20840705900690393,,,23.204486206896554,23.204486206896718
23.32791379310345,0.25900545462284863,23.32791379310345,0.05465796396468517,23.32791379310345,0.211030165539469,,,23.32791379310345,23.32791379310345
23.451341379310346,0.2523052810000781,23.451341379310346,0.053908342749786224,23.451341379310346,0.2136631565384061,,,23.451341379310346,23.451341379310293
23.574768965517244,0.24569842423096877,23.574768965517244,0.0531460133655427,23.574768965517244,0.21630587795541903,,,23.574768965517244,23.574768965517364
23.69819655172414,0.2391864008912168,23.69819655172414,0.05237181840675003,23.69819655172414,0.21895817743655502,,,23.69819655172414,23.698196551724095
23.821624137931035,0.23277062336784604,23.821624137931035,0.05158660328200132,23.821624137931035,0.2216199043316532,,,23.821624137931035,23.82162413793094
23.945051724137933,0.22645239960483776,23.945051724137933,0.05079121471160162,23.945051724137933,0.22429090970214013,,,23.945051724137933,23.94505172413801
24.06847931034483,0.22023293303291513,24.06847931034483,0.04998649924620745,24.06847931034483,0.22697104632728415,,,24.06847931034483,24.068479310344742
24.191906896551725,0.2141133226806069,24.191906896551725,0.04917330180967717,24.191906896551725,0.2296601687090207,,,24.191906896551725,24.191906896551586
24.315334482758622,0.20809456346359712,24.315334482758622,0.04835246426952663,24.315334482758622,0.23235813307532724,,,24.315334482758622,24.315334482758658
24.43876206896552,0.2021775466486483,24.43876206896552,0.047524824038206064,24.43876206896552,0.23506479738225572,,,24.43876206896552,24.43876206896539
24.562189655172414,0.19636306048799612,24.562189655172414,0.04669121270826271,24.562189655172414,0.237780021314737,,,24.562189655172414,24.56218965517246
24.685617241379312,0.1906517910201211,24.685617241379312,0.04585245472434844,24.685617241379312,0.24050366628608932,,,24.685617241379312,24.685617241379305
24.80904482758621,0.18504432303184637,24.80904482758621,0.04500936609478603,24.80904482758621,0.24323559543645043,,,24.80904482758621,24.809044827586263
24.932472413793104,0.1795411411770531,24.932472413793104,0.04416275314532961,24.932472413793104,0.24597567363002806,,,24.932472413793104,24.932472413793107
25.0559,0.1741426312463351,25.0559,0.043313411317485125,25.0559,0.24872376745138144,,,25.0559,25.05589999999995
25.1793275862069,0.1688490815822099,25.1793275862069,0.04246212401365973,25.1793275862069,0.2514797452006608,,,25.1793275862069,25.17932758620691
25.302755172413796,0.16366068463386974,25.302755172413796,0.04160966149117121,25.302755172413796,0.25424347688791255,,,25.302755172413796,25.302755172413754
25.42618275862069,0.15857753864523982,25.42618275862069,0.040756779806959346,25.42618275862069,0.25701483422654187,,,25.42618275862069,25.426182758620826
25.549610344827588,0.15359964947020877,25.549610344827588,0.03990421981470564,25.549610344827588,0.259793690625871,,,25.549610344827588,25.549610344827556
25.673037931034486,0.1487269325081868,25.673037931034486,0.03905270621578649,25.673037931034486,0.2625799211829828,,,25.673037931034486,25.673037931034628
25.79646551724138,0.14395921475355644,25.79646551724138,0.03820294666539127,25.79646551724138,0.26537340267374226,,,25.79646551724138,25.796465517241472
25.919893103448278,0.1392962369518591,25.919893103448278,0.03735563093484412,25.919893103448278,0.2681740135431961,,,25.919893103448278,25.919893103448203
26.043320689655175,0.13473765585594655,26.043320689655175,0.036511430131062346,26.043320689655175,0.27098163389526525,,,26.043320689655175,26.043320689655275
26.16674827586207,0.13028304657490697,26.16674827586207,0.035670995973838264,26.16674827586207,0.27379614548182235,,,26.16674827586207,26.16674827586212
26.290175862068967,0.1259319050085259,26.290175862068967,0.03483496013144403,26.290175862068967,0.2766174316912431,,,26.290175862068967,26.29017586206885
26.413603448275865,0.12168365036020778,26.413603448275865,0.03400393361491261,26.413603448275865,0.2794453775363757,,,26.413603448275865,26.41360344827592
26.53703103448276,0.11753762772102938,26.53703103448276,0.03317850623112301,26.53703103448276,0.2822798696420078,,,26.53703103448276,26.537031034482652
26.660458620689656,0.11349311071760038,26.660458620689656,0.03235924609463979,26.660458620689656,0.28512079623192105,,,26.660458620689656,26.660458620689496
26.783886206896554,0.10954930421663,26.783886206896554,0.03154669919812131,26.783886206896554,0.2879680471154686,,,26.783886206896554,26.783886206896568
26.90731379310345,0.10570534707891865,26.90731379310345,0.03074138904090066,26.90731379310345,0.29082151367375403,,,26.90731379310345,26.9073137931033
27.030741379310346,0.10196031495556035,27.030741379310346,0.029943816315179245,27.030741379310346,0.2936810888455016,,,27.030741379310346,27.03074137931037
27.154168965517243,0.09831322311946189,27.154168965517243,0.029154458649164775,27.154168965517243,0.2965466671125078,,,27.154168965517243,27.154168965517215
27.27759655172414,0.09476302932498537,27.27759655172414,0.028373770406253183,27.27759655172414,0.2994181444848778,,,27.27759655172414,27.277596551724173
27.401024137931035,0.09130863668907607,27.401024137931035,0.027602182539300576,27.401024137931035,0.3022954184858926,,,27.401024137931035,27.401024137931017
27.524451724137933,0.0879488965869315,27.524451724137933,0.026840102498802244,27.524451724137933,0.30517838813671333,,,27.524451724137933,27.52445172413809
27.64787931034483,0.08468261155584211,27.64787931034483,0.026087914193757677,27.64787931034483,0.3080669539407694,,,27.64787931034483,27.64787931034482
27.771306896551724,0.08150853820058357,27.771306896551724,0.025345978003789217,27.771306896551724,0.31096101786803665,,,27.771306896551724,27.77130689655189
27.894734482758622,0.0784253900943217,27.894734482758622,0.024614630841056816,27.894734482758622,0.31386048333904315,,,27.894734482758622,27.894734482758736
28.01816206896552,0.07543184066879849,28.01816206896552,0.023894186260321575,28.01816206896552,0.3167652552088011,,,28.01816206896552,28.018162068965466
28.141589655172417,0.07252652608810561,28.141589655172417,0.023184934615489344,28.141589655172417,0.31967523975054535,,,28.141589655172417,28.141589655172538
28.26501724137931,0.06970804810035636,28.26501724137931,0.02248714326083121,28.26501724137931,0.3225903446393624,,,28.26501724137931,28.265017241379383
28.38844482758621,0.06697497686181542,28.38844482758621,0.021801056795001092,28.38844482758621,0.3255104789357617,,,28.38844482758621,28.388444827586113
28.511872413793107,0.06432585372841393,28.511872413793107,0.021126897345934998,28.511872413793107,0.32843555306912087,,,28.511872413793107,28.511872413793185
28.6353,0.061759194009677776,28.6353,0.020464864894620377,28.6353,0.3313654788210723,,,28.6353,28.63530000000003
28.7587275862069,0.05927348968035917,28.7587275862069,0.019815137635672567,28.7587275862069,0.3343001693088858,,,28.7587275862069,28.75872758620676
28.882155172413796,0.05686721204544065,28.882155172413796,0.019177872372643987,28.882155172413796,0.33723953896877523,,,28.882155172413796,28.88215517241383
29.00558275862069,0.05453881435431185,29.00558275862069,0.018553204945923166,29.00558275862069,0.3401835035391881,,,29.00558275862069,29.005582758620676
29.129010344827588,0.05228673436018971,29.129010344827588,0.017941250691054046,29.129010344827588,0.34313198004414347,,,29.129010344827588,29.129010344827634
29.252437931034486,0.05010939682126503,29.252437931034486,0.017342104925326382,29.252437931034486,0.3460848867765033,,,29.252437931034486,29.25243793103448
29.37586551724138,0.04800521594009488,29.37586551724138,0.01675584346041478,29.37586551724138,0.3490421432813507,,,29.37586551724138,29.375865517241436
29.499293103448277,0.04597259773828832,29.499293103448277,0.016182523138910342,29.499293103448277,0.3520036703393142,,,29.499293103448277,29.49929310344828
29.622720689655175,0.04400994236355005,29.622720689655175,0.01562218239252497,29.622720689655175,0.35496938995002153,,,29.622720689655175,29.622720689655125
29.746148275862073,0.04211564632663889,29.746148275862073,0.01507484181982085,29.746148275862073,0.3579392253155509,,,29.746148275862073,29.746148275862083
29.869575862068967,0.04028810466592225,29.869575862068967,0.014540504781297876,29.869575862068967,0.36091310082395067,,,29.869575862068967,29.869575862068928
29.993003448275864,0.03852571303748675,29.993003448275864,0.014019158009699668,29.993003448275864,0.36389094203288536,,,29.993003448275864,29.993003448276
30.116431034482762,0.03682686972913696,30.116431034482762,0.013510772233463399,30.116431034482762,0.3668726756532838,,,30.116431034482762,30.11643103448273
30.239858620689656,0.035189977596691735,30.239858620689656,0.013015302811223903,30.239858620689656,0.3698582295331581,,,30.239858620689656,30.239858620689574
30.363286206896554,0.03361344592141757,30.363286206896554,0.01253269037537801,30.363286206896554,0.3728475326414696,,,30.363286206896554,30.363286206896646
30.48671379310345,0.03209569218757047,30.48671379310345,0.012062861482729928,30.48671379310345,0.3758405150520932,,,30.48671379310345,30.486713793103377
30.610141379310345,0.030635143779265794,30.610141379310345,0.011605729270294025,30.610141379310345,0.37883710792795144,,,30.610141379310345,30.61014137931022
30.733568965517243,0.029230239596208296,30.733568965517243,0.01116119411441285,30.733568965517243,0.38183724350520426,,,30.733568965517243,30.733568965517293
30.85699655172414,0.02787943158795414,30.85699655172414,0.010729144291385126,30.85699655172414,0.3848408550775786,,,30.85699655172414,30.856996551724023
30.98042413793104,0.026581186206606544,30.98042413793104,0.010309456637865339,30.98042413793104,0.38784787698086265,,,30.98042413793104,30.980424137931095
31.103851724137932,0.025333985778134283,31.103851724137932,0.009901997209392116,31.103851724137932,0.3908582445774684,,,31.103851724137932,31.10385172413794
31.22727931034483,0.024136329792574074,31.22727931034483,0.00950662193543139,31.22727931034483,0.3938718942411971,,,31.22727931034483,31.22727931034467
31.350706896551728,0.022986736113697503,31.350706896551728,0.009123177269436632,31.350706896551728,0.39688876334210177,,,31.350706896551728,31.350706896551742
31.474134482758622,0.0218837421088246,31.474134482758622,0.00875150083247801,31.474134482758622,0.39990879023149223,,,31.474134482758622,31.474134482758586
31.59756206896552,0.020825905699642266,31.59756206896552,0.008391422049070904,31.59756206896552,0.40293191422714675,,,31.59756206896552,31.597562068965544
31.720989655172417,0.019811806335122473,31.720989655172417,0.008042762773938106,31.720989655172417,0.4059580755985816,,,31.720989655172417,31.72098965517239
31.84441724137931,0.018840045887671186,31.84441724137931,0.007705337908481346,31.84441724137931,0.4089872155525732,,,31.84441724137931,31.84441724137946
31.96784482758621,0.01790924947391037,31.96784482758621,0.007378956005861444,31.96784482758621,0.4120192762187424,,,31.96784482758621,31.96784482758619
32.09127241379311,0.017018066201505255,32.09127241379311,0.0070634198636260115,32.09127241379311,0.4150542006353959,,,32.09127241379311,32.09127241379326
32.21470000000001,0.01616516984369043,32.21470000000001,0.006758527102944859,32.21470000000001,0.41809193273541995,,,32.21470000000001,32.21470000000011
32.3381275862069,0.015349259443149577,32.3381275862069,0.006464070733556416,32.3381275862069,0.42113241733244344,,,32.3381275862069,32.33812758620684
32.461555172413796,0.014569059847105104,32.461555172413796,0.006179839703641833,32.461555172413796,0.42417560010708427,,,32.461555172413796,32.46155517241391
32.5849827586207,0.013823322175504082,32.5849827586207,0.005905619433902169,32.5849827586207,0.4272214275933864,,,32.5849827586207,32.584982758620754
32.70841034482759,0.013110824224281115,32.70841034482759,0.00564119233519447,32.70841034482759,0.4302698471654466,,,32.70841034482759,32.708410344827485
32.831837931034485,0.01243037080578635,32.831837931034485,0.005386338309173138,32.831837931034485,0.4333208070241792,,,32.831837931034485,32.831837931034556
32.955265517241386,0.011780794028494523,32.955265517241386,0.005140835231443951,32.955265517241386,0.4363742561842329,,,32.955265517241386,32.95526551724129
33.07869310344828,0.01116095351816948,33.07869310344828,0.004904459416813223,33.07869310344828,0.43943014446113454,,,33.07869310344828,33.07869310344813
33.20212068965518,0.010569736582737965,33.20212068965518,0.004676986066298096,33.20212068965518,0.4424884224585451,,,33.20212068965518,33.2021206896552
33.325548275862076,0.010006058323129285,33.325548275862076,0.004458189695620563,33.325548275862076,0.44554904155568753,,,33.325548275862076,33.325548275861934
33.44897586206897,0.009468861692370267,33.44897586206897,0.004247844544975796,33.44897586206897,0.4486119538950057,,,33.44897586206897,33.448975862069005
33.57240344827587,0.008957117505282497,33.57240344827587,0.004045724969943609,33.57240344827587,0.4516771123698696,,,33.57240344827587,33.57240344827585
33.695831034482765,0.008469824401081794,33.695831034482765,0.003851605813451667,33.695831034482765,0.4547444706126053,,,33.695831034482765,33.69583103448281
33.81925862068966,0.008006008761253791,33.81925862068966,0.0036652627587825913,33.81925862068966,0.4578139829825253,,,33.81925862068966,33.81925862068965
33.94268620689656,0.007564724585011784,33.94268620689656,0.0034864726636499,33.94268620689656,0.4608856045542957,,,33.94268620689656,33.942686206896724
34.066113793103455,0.007145053324699058,34.066113793103455,0.003315013875443953,34.066113793103455,0.46395929110628126,,,34.066113793103455,34.066113793103455
34.18954137931035,0.006746103683422766,34.18954137931035,0.0031506665277782403,34.18954137931035,0.4670349991092471,,,34.18954137931035,34.1895413793103
34.31296896551725,0.006367011377239273,34.31296896551725,0.0029932128185325047,34.31296896551725,0.47011268571509246,,,34.31296896551725,34.31296896551737
34.436396551724144,0.006006938864150713,34.436396551724144,0.0028424372696221993,34.436396551724144,0.47319230874577506,,,34.436396551724144,34.4363965517241
34.55982413793104,0.005665075042146306,34.55982413793104,0.0026981269687661688,34.55982413793104,0.4762738266824334,,,34.55982413793104,34.55982413793117
34.68325172413794,0.00534063491850667,34.68325172413794,0.0025600717935725967,34.68325172413794,0.47935719865465637,,,34.68325172413794,34.68325172413802
34.80667931034483,0.005032859252515398,34.80667931034483,0.0024280646182835534,34.80667931034483,0.4824423844298882,,,34.80667931034483,34.80667931034475
34.93010689655173,0.004741014173708535,34.93010689655173,0.0023019015035660156,34.93010689655173,0.4855293444029957,,,34.93010689655173,34.93010689655182
35.05353448275863,0.004464390777723093,35.05353448275863,0.002181381869757122,35.05353448275863,0.48861803958605515,,,35.05353448275863,35.053534482758664
35.17696206896552,0.004202304701757975,35.17696206896552,0.0020663086539991606,35.17696206896552,0.4917084315982012,,,35.17696206896552,35.176962068965395
35.30038965517242,0.0039540956816142,35.30038965517242,0.0019564884517294595,35.30038965517242,0.4948004826556833,,,35.30038965517242,35.30038965517247
35.42381724137932,0.0037191270922118935,35.42381724137932,0.0018517316430049563,35.42381724137932,0.49789415556209654,,,35.42381724137932,35.42381724137931
35.54724482758621,0.003496785473422692,35.54724482758621,0.0017518525041601374,35.54724482758621,0.5009894136986919,,,35.54724482758621,35.54724482758604
35.670672413793106,0.003286480043001694,35.670672413793106,0.0016566693053178382,35.670672413793106,0.5040862210149695,,,35.670672413793106,35.67067241379311
35.79410000000001,0.003087642198331242,35.79410000000001,0.0015660043942797384,35.79410000000001,0.5071845420191843,,,35.79410000000001,35.79409999999996
35.9175275862069,0.002899725008617793,35.9175275862069,0.0014796842673345566,35.9175275862069,0.5102843417693167,,,35.9175275862069,35.917527586206916
36.0409551724138,0.0027222026991350345,36.0409551724138,0.0013975396275356946,36.0409551724138,0.5133855858638872,,,36.0409551724138,36.04095517241376
36.1643827586207,0.002554570129012612,36.1643827586207,0.0013194054309967923,36.1643827586207,0.5164882404331435,,,36.1643827586207,36.16438275862072
36.28781034482759,0.0023963422640269627,36.28781034482759,0.0012451209217674592,36.28781034482759,0.5195922721302259,,,36.28781034482759,36.28781034482756
36.41123793103449,0.002247053645758612,36.41123793103449,0.0011745296558433424,36.41123793103449,0.5226976481226009,,,36.41123793103449,36.411237931034634
36.534665517241386,0.0021062578584325475,36.534665517241386,0.0011074795148737322,36.534665517241386,0.5258043360834772,,,36.534665517241386,36.534665517241365
36.65809310344828,0.001973526994669128,36.65809310344828,0.0010438227101190242,36.65809310344828,0.5289123041836205,,,36.65809310344828,36.65809310344821
36.78152068965518,0.00184845112132348,36.78152068965518,0.0009834157772140707,36.78152068965518,0.532021521082987,,,36.78152068965518,36.78152068965528
36.904948275862075,0.0017306377465093892,36.904948275862075,0.0009261195622832666,36.904948275862075,0.535131955922725,,,36.904948275862075,36.90494827586201
37.02837586206897,0.00161971128884153,37.02837586206897,0.0008717991999468306,37.02837586206897,0.538243578317201,,,37.02837586206897,37.028375862068856
37.15180344827587,0.0015153125498666986,37.15180344827587,0.0008203240837522495,37.15180344827587,0.5413563583462785,,,37.15180344827587,37.15180344827593
37.275231034482765,0.001417098190586219,37.275231034482765,0.0007715678295522481,37.275231034482765,0.5444702665473514,,,37.275231034482765,37.27523103448266
37.39865862068966,0.0013247402129038521,37.39865862068966,0.0007254082323401949,37.39865862068966,0.5475852739082241,,,37.39865862068966,37.3986586206895
37.52208620689656,0.0012379254467833611,37.52208620689656,0.0006817272170445473,37.52208620689656,0.5507013518592373,,,37.52208620689656,37.522086206896574
37.645513793103454,0.0011563550438248305,37.645513793103454,0.0006404107837685429,37.645513793103454,0.5538184722663388,,,37.645513793103454,37.645513793103305
37.76894137931035,0.0010797439779188789,37.76894137931035,0.0006013489479480571,37.76894137931035,0.556936607423465,,,37.76894137931035,37.76894137931038
37.89236896551725,0.0010078205535767326,37.89236896551725,0.0005644356758888224,37.89236896551725,0.5600557300460413,,,37.89236896551725,37.89236896551722
38.015796551724144,0.0009403259224795013,38.015796551724144,0.0005295688161250773,38.015796551724144,0.563175813263429,,,38.015796551724144,38.01579655172418
38.13922413793104,0.0008770136087352665,38.13922413793104,0.0004966500270307815,38.13922413793104,0.5662968306124646,,,38.13922413793104,38.13922413793102
38.26265172413794,0.0008176490432798555,38.26265172413794,0.00046558470109420706,38.26265172413794,0.5694187560308219,,,38.26265172413794,38.262651724138095
38.38607931034483,0.0007620091078119895,38.38607931034483,0.0004362818862546207,38.38607931034483,0.5725415638500013,,,38.38607931034483,38.38607931034494
38.50950689655173,0.0007098816885966475,38.50950689655173,0.0004086542046792082,38.50950689655173,0.5756652287891373,,,38.50950689655173,38.509506896551784
38.63293448275863,0.0006610652404347439,38.63293448275863,0.000382617769345407,38.63293448275863,0.5787897259486547,,,38.63293448275863,38.63293448275863
38.75636206896552,0.0006153683610453653,38.75636206896552,0.0003580920987733907,38.75636206896552,0.5819150308037887,,,38.75636206896552,38.75636206896547
38.879789655172424,0.0005726093760699547,38.879789655172424,0.00033500003023955496,38.879789655172424,0.5850411191985592,,,38.879789655172424,38.87978965517209
39.00321724137932,0.0005326159348656434,39.00321724137932,0.0003132676317826784,39.00321724137932,0.5881679673397354,,,39.00321724137932,39.00321724137939
39.12664482758621,0.000495224617219292,39.12664482758621,0.00029282411329899303,39.12664482758621,0.5912955517906466,,,39.12664482758621,39.126644827586006
39.25007241379311,0.0004602805510753871,39.25007241379311,0.00027360173700442504,39.25007241379311,0.5944238494656994,,,39.25007241379311,39.25007241379308
39.37350000000001,0.00042763704134252123,39.37350000000001,0.0002555357275274077,39.37350000000001,0.5975528376241224,,,39.37350000000001,39.373499999999694
